date,market_value
2014-12-17,2012.88598
2014-12-18,2061.2301190000003
2014-12-19,2070.646955
2014-12-22,2078.536172
2014-12-23,2082.16766
2014-12-24,2081.881531
2014-12-25,2081.881531
2014-12-26,2088.766063
2014-12-29,2090.573863
2014-12-30,2080.345864
2014-12-31,2058.902379
2015-01-01,2058.902379
2015-01-02,2058.2047789999997
2015-01-05,2020.577884
2015-01-06,2002.613588
2015-01-07,2025.901051
2015-01-08,2062.143555
2015-01-09,2044.8099
2015-01-12,2028.263822
2015-01-13,2023.0292190000002
2015-01-14,2011.272898
2015-01-15,1992.670276
2015-01-16,2019.4186539999998
2015-01-19,2019.4186539999998
2015-01-20,2022.546882
2015-01-21,2032.120289
2015-01-22,2063.145591
2015-01-23,2051.821812
2015-01-26,2057.0944059999997
2015-01-27,2029.554468
2015-01-28,2002.1564469999998
2015-01-29,2021.251638
2015-01-30,1994.990412
2015-02-02,2020.849187
2015-02-03,2050.032802
2015-02-04,2041.5093510000002
2015-02-05,2062.521557
2015-02-06,2055.4722420000003
2015-02-09,2046.7436010000001
2015-02-10,2068.5927920000004
2015-02-11,2068.531977
2015-02-12,2088.484768
2015-02-13,2096.987902
2015-02-16,2096.987902
2015-02-17,2100.343249
2015-02-18,2099.675344
2015-02-19,2097.449348
2015-02-20,2110.300899
2015-02-23,2109.656629
2015-02-24,2115.483816
2015-02-25,2113.863515
2015-02-26,2110.741831
2015-02-27,2104.503249
2015-03-02,2117.393335
2015-03-03,2107.778417
2015-03-04,2098.533054
2015-03-05,2101.042053
2015-03-06,2071.2621059999997
2015-03-09,2079.425467
2015-03-10,2044.162631
2015-03-11,2040.235198
2015-03-12,2065.9542899999997
2015-03-13,2053.398256
2015-03-16,2081.192752
2015-03-17,2074.276435
2015-03-18,2099.5007140000002
2015-03-19,2089.274371
2015-03-20,2108.097321
2015-03-23,2104.420117
2015-03-24,2091.501788
2015-03-25,2061.047481
2015-03-26,2056.148808
2015-03-27,2061.021997
2015-03-30,2086.237312
2015-03-31,2067.887241
2015-04-01,2059.6908719999997
2015-04-02,2066.964854
2015-04-03,2066.964854
2015-04-06,2080.6177620000003
2015-04-07,2076.333734
2015-04-08,2081.903976
2015-04-09,2091.181172
2015-04-10,2102.0553489999998
2015-04-13,2092.429591
2015-04-14,2095.835355
2015-04-15,2106.626264
2015-04-16,2104.985787
2015-04-17,2081.177754
2015-04-20,2100.400944
2015-04-21,2097.2888940000003
2015-04-22,2107.964078
2015-04-23,2112.929
2015-04-24,2117.689929
2015-04-27,2108.921141
2015-04-28,2114.761541
2015-04-29,2106.850996
2015-04-30,2085.513653
2015-05-01,2108.290281
2015-05-04,2114.486468
2015-05-05,2089.4601420000004
2015-05-06,2080.14505
2015-05-07,2087.997331
2015-05-08,2116.095112
2015-05-11,2105.327543
2015-05-12,2099.115934
2015-05-13,2098.4776420000003
2015-05-14,2121.0952239999997
2015-05-15,2122.7341300000003
2015-05-18,2129.203905
2015-05-19,2127.825059
2015-05-20,2125.848764
2015-05-21,2130.816895
2015-05-22,2126.061409
2015-05-25,2126.061409
2015-05-26,2104.199373
2015-05-27,2123.4758690000003
2015-05-28,2120.789762
2015-05-29,2107.3895780000003
2015-06-01,2111.7315559999997
2015-06-02,2109.597193
2015-06-03,2114.0673739999997
2015-06-04,2095.844084
2015-06-05,2092.8309480000003
2015-06-08,2079.280385
2015-06-09,2080.1520760000003
2015-06-10,2105.202267
2015-06-11,2108.856197
2015-06-12,2094.105654
2015-06-15,2084.425284
2015-06-16,2096.2923690000002
2015-06-17,2100.443721
2015-06-18,2121.235411
2015-06-19,2109.9882780000003
2015-06-22,2122.846789
2015-06-23,2124.198475
2015-06-24,2108.578059
2015-06-25,2102.3120559999998
2015-06-26,2101.487387
2015-06-29,2057.6410920000003
2015-06-30,2063.111832
2015-07-01,2077.4243420000003
2015-07-02,2076.7757
2015-07-03,2076.7757
2015-07-06,2068.7566460000003
2015-07-07,2081.340934
2015-07-08,2046.6840329999998
2015-07-09,2051.311358
2015-07-10,2076.618352
2015-07-13,2099.599193
2015-07-14,2108.954968
2015-07-15,2107.403048
2015-07-16,2124.286459
2015-07-17,2126.643944
2015-07-20,2128.2835670000004
2015-07-21,2119.2099510000003
2015-07-22,2114.151238
2015-07-23,2102.147984
2015-07-24,2079.6492129999997
2015-07-27,2067.641826
2015-07-28,2093.253343
2015-07-29,2108.568564
2015-07-30,2108.629954
2015-07-31,2103.835365
2015-08-03,2098.039663
2015-08-04,2093.323917
2015-08-05,2099.8422219999998
2015-08-06,2083.5585170000004
2015-08-07,2077.568417
2015-08-10,2104.182503
2015-08-11,2084.073508
2015-08-12,2086.046437
2015-08-13,2083.387304
2015-08-14,2091.543641
2015-08-17,2102.43635
2015-08-18,2096.919371
2015-08-19,2079.610657
2015-08-20,2035.7341440000002
2015-08-21,1970.8890649999998
2015-08-24,1893.213939
2015-08-25,1867.610925
2015-08-26,1940.510717
2015-08-27,1987.6624920000002
2015-08-28,1988.871407
2015-08-31,1972.1846890000002
2015-09-01,1913.8526949999998
2015-09-02,1948.862603
2015-09-03,1951.12778
2015-09-04,1921.2244030000002
2015-09-07,1921.2244030000002
2015-09-08,1969.414512
2015-09-09,1942.037814
2015-09-10,1952.2868079999998
2015-09-11,1961.045672
2015-09-14,1953.026084
2015-09-15,1978.086651
2015-09-16,1995.310709
2015-09-17,1990.204274
2015-09-18,1958.032829
2015-09-21,1966.9702719999998
2015-09-22,1942.744127
2015-09-23,1938.759286
2015-09-24,1932.2411739999998
2015-09-25,1931.339903
2015-09-28,1881.7689710000002
2015-09-29,1884.085182
2015-09-30,1920.026552
2015-10-01,1923.8200539999998
2015-10-02,1951.3598309999998
2015-10-05,1987.0541440000002
2015-10-06,1979.915048
2015-10-07,1995.826482
2015-10-08,2013.430898
2015-10-09,2014.892646
2015-10-12,2017.456225
2015-10-13,2003.690286
2015-10-14,1994.242371
2015-10-15,2023.861784
2015-10-16,2033.110397
2015-10-19,2033.664405
2015-10-20,2030.767164
2015-10-21,2018.9410329999998
2015-10-22,2052.508826
2015-10-23,2075.1512780000003
2015-10-26,2071.18152
2015-10-27,2065.892288
2015-10-28,2090.353881
2015-10-29,2089.407402
2015-10-30,2079.359837
2015-11-02,2104.049047
2015-11-03,2109.787523
2015-11-04,2102.313682
2015-11-05,2099.929145
2015-11-06,2099.20349
2015-11-09,2078.579996
2015-11-10,2081.717187
2015-11-11,2075.0031670000003
2015-11-12,2045.965566
2015-11-13,2023.039433
2015-11-16,2053.185002
2015-11-17,2050.435873
2015-11-18,2083.581012
2015-11-19,2081.237696
2015-11-20,2089.166223
2015-11-23,2086.589974
2015-11-24,2089.139916
2015-11-25,2088.872578
2015-11-26,2088.872578
2015-11-27,2090.106776
2015-11-30,2080.406829
2015-12-01,2102.63267
2015-12-02,2079.506221
2015-12-03,2049.615627
2015-12-04,2091.6874239999997
2015-12-07,2077.0715969999997
2015-12-08,2063.593644
2015-12-09,2047.623191
2015-12-10,2052.2323460000002
2015-12-11,2012.373698
2015-12-14,2021.9395530000002
2015-12-15,2043.409036
2015-12-16,2073.066147
2015-12-17,2041.887885
2015-12-18,2005.549717
2015-12-21,2021.149974
2015-12-22,2038.9675359999999
2015-12-23,2064.2920489999997
2015-12-24,2060.9883
2015-12-25,2060.9883
2015-12-28,2056.500744
2015-12-29,2078.361866
2015-12-30,2063.355215
2015-12-31,2043.936863
2016-01-01,2043.936863
2016-01-04,2012.6593710000002
2016-01-05,2016.714427
2016-01-06,1990.262293
2016-01-07,1943.093702
2016-01-08,1922.034793
2016-01-11,1923.674821
2016-01-12,1938.678932
2016-01-13,1890.2789149999999
2016-01-14,1921.835761
2016-01-15,1880.327796
2016-01-18,1880.327796
2016-01-19,1881.3332440000001
2016-01-20,1859.3284620000002
2016-01-21,1868.986317
2016-01-22,1906.9040760000003
2016-01-25,1877.077571
2016-01-26,1903.630648
2016-01-27,1882.9462649999998
2016-01-28,1893.3567079999998
2016-01-29,1940.2396780000001
2016-02-01,1939.379316
2016-02-02,1903.031513
2016-02-03,1912.5336079999997
2016-02-04,1915.4467920000002
2016-02-05,1880.053933
2016-02-08,1853.4350190000002
2016-02-09,1852.2098170000002
2016-02-10,1851.8630460000002
2016-02-11,1829.078346
2016-02-12,1864.7753300000002
2016-02-15,1864.7753300000002
2016-02-16,1895.57737
2016-02-17,1926.825
2016-02-18,1917.8338
2016-02-19,1917.7836120000002
2016-02-22,1945.50004
2016-02-23,1921.268441
2016-02-24,1929.797675
2016-02-25,1951.7006649999998
2016-02-26,1948.0538510000001
2016-02-29,1932.226395
2016-03-01,1978.3481160000001
2016-03-02,1986.454786
2016-03-03,1993.40214
2016-03-04,1999.9872260000002
2016-03-07,2001.758848
2016-03-08,1979.260718
2016-03-09,1989.264995
2016-03-10,1989.568288
2016-03-11,2022.1895719999998
2016-03-14,2019.64013
2016-03-15,2015.927925
2016-03-16,2027.217393
2016-03-17,2040.591153
2016-03-18,2049.5767769999998
2016-03-21,2051.6002320000002
2016-03-22,2049.803503
2016-03-23,2036.712761
2016-03-24,2035.935906
2016-03-25,2035.935906
2016-03-28,2037.049469
2016-03-29,2055.013633
2016-03-30,2063.945573
2016-03-31,2059.741177
2016-04-01,2072.779072
2016-04-04,2066.129403
2016-04-05,2045.1667949999999
2016-04-06,2066.664819
2016-04-07,2041.9119420000002
2016-04-08,2047.597132
2016-04-11,2041.9860449999999
2016-04-12,2061.7184469999997
2016-04-13,2082.420642
2016-04-14,2082.7830910000002
2016-04-15,2080.7329649999997
2016-04-18,2094.340331
2016-04-19,2100.7987329999996
2016-04-20,2102.396655
2016-04-21,2091.4836609999998
2016-04-22,2091.580102
2016-04-25,2087.79447
2016-04-26,2091.6985449999997
2016-04-27,2095.154394
2016-04-28,2075.8106629999997
2016-04-29,2065.2963010000003
2016-05-02,2081.430217
2016-05-03,2063.366854
2016-05-04,2051.121262
2016-05-05,2050.6287420000003
2016-05-06,2057.142421
2016-05-09,2058.691066
2016-05-10,2084.386123
2016-05-11,2064.461903
2016-05-12,2064.107466
2016-05-13,2046.6129230000001
2016-05-16,2066.657161
2016-05-17,2047.2058129999998
2016-05-18,2047.627231
2016-05-19,2040.0398899999998
2016-05-20,2052.318053
2016-05-23,2048.043279
2016-05-24,2076.0578170000003
2016-05-25,2090.543004
2016-05-26,2090.100975
2016-05-27,2099.060461
2016-05-30,2099.060461
2016-05-31,2096.964195
2016-06-01,2099.329995
2016-06-02,2105.264341
2016-06-03,2099.128574
2016-06-06,2109.406845
2016-06-07,2112.1270719999998
2016-06-08,2119.118269
2016-06-09,2115.4777559999998
2016-06-10,2096.0710129999998
2016-06-13,2079.0589800000002
2016-06-14,2075.3159579999997
2016-06-15,2071.502283
2016-06-16,2077.993889
2016-06-17,2071.219695
2016-06-20,2083.249031
2016-06-21,2088.899548
2016-06-22,2085.449723
2016-06-23,2113.320679
2016-06-24,2037.405184
2016-06-27,2000.535254
2016-06-28,2036.0912289999999
2016-06-29,2070.7713059999996
2016-06-30,2098.855227
2016-07-01,2102.953492
2016-07-04,2102.953492
2016-07-05,2088.5460359999997
2016-07-06,2099.734291
2016-07-07,2097.899775
2016-07-08,2129.897982
2016-07-11,2137.159722
2016-07-12,2152.1413989999996
2016-07-13,2152.4256570000002
2016-07-14,2163.747536
2016-07-15,2161.741334
2016-07-18,2166.890525
2016-07-19,2163.781099
2016-07-20,2173.017212
2016-07-21,2165.168298
2016-07-22,2175.029062
2016-07-25,2168.479074
2016-07-26,2169.175192
2016-07-27,2166.580421
2016-07-28,2170.0562600000003
2016-07-29,2173.60386
2016-08-01,2170.836391
2016-08-02,2157.028649
2016-08-03,2163.793674
2016-08-04,2164.252115
2016-08-05,2182.868375
2016-08-08,2180.885151
2016-08-09,2181.7356760000002
2016-08-10,2175.486524
2016-08-11,2185.7931
2016-08-12,2184.0509399999996
2016-08-15,2190.149416
2016-08-16,2178.149455
2016-08-17,2182.218889
2016-08-18,2187.0248850000003
2016-08-19,2183.868155
2016-08-22,2182.639548
2016-08-23,2186.9017989999998
2016-08-24,2175.437011
2016-08-25,2172.465632
2016-08-26,2169.040232
2016-08-29,2180.377409
2016-08-30,2176.1226460000003
2016-08-31,2170.946958
2016-09-01,2170.863259
2016-09-02,2179.984203
2016-09-05,2179.984203
2016-09-06,2186.476739
2016-09-07,2186.1587280000003
2016-09-08,2181.29955
2016-09-09,2127.805574
2016-09-12,2159.039716
2016-09-13,2127.020375
2016-09-14,2125.769541
2016-09-15,2147.262036
2016-09-16,2139.164603
2016-09-19,2139.115361
2016-09-20,2139.756814
2016-09-21,2163.117591
2016-09-22,2177.182249
2016-09-23,2164.6948079999997
2016-09-26,2146.0973670000003
2016-09-27,2159.928023
2016-09-28,2171.369332
2016-09-29,2151.1314850000003
2016-09-30,2168.27209
2016-10-03,2161.196687
2016-10-04,2150.4896
2016-10-05,2159.727998
2016-10-06,2160.771826
2016-10-07,2153.7393629999997
2016-10-10,2163.660695
2016-10-11,2136.72619
2016-10-12,2139.176401
2016-10-13,2132.5464920000004
2016-10-14,2132.9784649999997
2016-10-17,2126.503339
2016-10-18,2139.604084
2016-10-19,2144.290289
2016-10-20,2141.343911
2016-10-21,2141.161911
2016-10-24,2151.332638
2016-10-25,2143.159711
2016-10-26,2139.426974
2016-10-27,2133.035495
2016-10-28,2126.407565
2016-10-31,2126.153297
2016-11-01,2111.722588
2016-11-02,2097.943771
2016-11-03,2088.663594
2016-11-04,2085.176377
2016-11-07,2131.523568
2016-11-08,2139.563009
2016-11-09,2163.257903
2016-11-10,2167.47813
2016-11-11,2164.45075
2016-11-14,2164.203301
2016-11-15,2180.3888269999998
2016-11-16,2176.940903
2016-11-17,2187.1210899999996
2016-11-18,2181.9017870000002
2016-11-21,2198.182707
2016-11-22,2202.93682
2016-11-23,2204.7229399999997
2016-11-24,2204.7229399999997
2016-11-25,2213.348568
2016-11-28,2201.720499
2016-11-29,2204.661663
2016-11-30,2198.810449
2016-12-01,2191.082957
2016-12-02,2191.953667
2016-12-05,2204.705387
2016-12-06,2212.2307769999998
2016-12-07,2241.354644
2016-12-08,2246.1878039999997
2016-12-09,2259.528677
2016-12-12,2256.963205
2016-12-13,2271.72083
2016-12-14,2253.2786260000003
2016-12-15,2262.031173
2016-12-16,2258.072402
2016-12-19,2262.532233
2016-12-20,2270.761667
2016-12-21,2265.179919
2016-12-22,2260.957189
2016-12-23,2263.788659
2016-12-26,2263.788659
2016-12-27,2268.875498
2016-12-28,2249.922616
2016-12-29,2249.256769
2016-12-30,2238.826682
2017-01-02,2238.826682
2017-01-03,2257.828026
2017-01-04,2270.75253
2017-01-05,2268.998505
2017-01-06,2276.981445
2017-01-09,2268.904213
2017-01-10,2268.899452
2017-01-11,2275.3158780000003
2017-01-12,2270.442867
2017-01-13,2274.637743
2017-01-16,2274.637743
2017-01-17,2267.888634
2017-01-18,2271.889369
2017-01-19,2263.68678
2017-01-20,2271.3147289999997
2017-01-23,2265.200206
2017-01-24,2280.074172
2017-01-25,2298.367403
2017-01-26,2296.680836
2017-01-27,2294.6897289999997
2017-01-30,2280.8962920000004
2017-01-31,2278.866891
2017-02-01,2279.554291
2017-02-02,2280.8503539999997
2017-02-03,2297.415857
2017-02-06,2292.558386
2017-02-07,2293.081079
2017-02-08,2294.668614
2017-02-09,2307.874649
2017-02-10,2316.09707
2017-02-13,2328.253265
2017-02-14,2337.584574
2017-02-15,2349.247409
2017-02-16,2347.223539
2017-02-17,2351.1616989999998
2017-02-20,2351.1616989999998
2017-02-21,2365.382724
2017-02-22,2362.821526
2017-02-23,2363.8066510000003
2017-02-24,2367.344247
2017-02-27,2369.750293
2017-02-28,2363.6381969999998
2017-03-01,2395.957142
2017-03-02,2381.918207
2017-03-03,2383.117037
2017-03-06,2375.311124
2017-03-07,2368.39421
2017-03-08,2362.976996
2017-03-09,2364.869787
2017-03-10,2372.597752
2017-03-13,2373.4729820000002
2017-03-14,2365.454896
2017-03-15,2385.2644649999997
2017-03-16,2381.382248
2017-03-17,2378.253051
2017-03-20,2373.471609
2017-03-21,2344.017119
2017-03-22,2348.448836
2017-03-23,2345.9621629999997
2017-03-24,2343.9781399999997
2017-03-27,2341.590595
2017-03-28,2358.5664620000002
2017-03-29,2361.132961
2017-03-30,2368.060568
2017-03-31,2362.7182199999997
2017-04-03,2358.83509
2017-04-04,2360.155691
2017-04-05,2352.948191
2017-04-06,2357.48907
2017-04-07,2355.544992
2017-04-10,2357.163381
2017-04-11,2353.776992
2017-04-12,2344.926332
2017-04-13,2328.9533469999997
2017-04-14,2328.9533469999997
2017-04-17,2349.010221
2017-04-18,2342.1878309999997
2017-04-19,2338.1659879999997
2017-04-20,2355.84408
2017-04-21,2348.694958
2017-04-24,2374.150691
2017-04-25,2388.614925
2017-04-26,2387.4479309999997
2017-04-27,2388.7688359999997
2017-04-28,2384.195518
2017-05-01,2388.327185
2017-05-02,2391.165942
2017-05-03,2388.134893
2017-05-04,2389.5216609999998
2017-05-05,2399.28571
2017-05-08,2399.377329
2017-05-09,2396.9194239999997
2017-05-10,2399.629959
2017-05-11,2394.439798
2017-05-12,2390.897226
2017-05-15,2402.320282
2017-05-16,2400.6741690000003
2017-05-17,2357.0321670000003
2017-05-18,2365.723963
2017-05-19,2381.7267039999997
2017-05-22,2394.024077
2017-05-23,2398.4186019999997
2017-05-24,2404.387022
2017-05-25,2415.065703
2017-05-26,2415.8224800000003
2017-05-29,2415.8224800000003
2017-05-30,2412.906567
2017-05-31,2411.7973239999997
2017-06-01,2430.061071
2017-06-02,2439.07025
2017-06-05,2436.096196
2017-06-06,2429.327257
2017-06-07,2433.13743
2017-06-08,2433.790631
2017-06-09,2431.772365
2017-06-12,2429.391256
2017-06-13,2440.347496
2017-06-14,2437.9204809999997
2017-06-15,2432.459127
2017-06-16,2433.1508289999997
2017-06-19,2453.458604
2017-06-20,2437.028134
2017-06-21,2435.6116850000003
2017-06-22,2434.497409
2017-06-23,2438.2969120000002
2017-06-26,2439.065477
2017-06-27,2419.3758620000003
2017-06-28,2440.690329
2017-06-29,2419.697111
2017-06-30,2423.408891
2017-07-03,2429.014879
2017-07-04,2429.014879
2017-07-05,2432.54234
2017-07-06,2409.74978
2017-07-07,2425.176961
2017-07-10,2427.434488
2017-07-11,2425.526214
2017-07-12,2443.251177
2017-07-13,2447.834276
2017-07-14,2459.270991
2017-07-17,2459.140719
2017-07-18,2460.610443
2017-07-19,2473.827785
2017-07-20,2473.4493829999997
2017-07-21,2472.5358539999997
2017-07-24,2469.9119170000004
2017-07-25,2477.1253699999997
2017-07-26,2477.830511
2017-07-27,2475.420891
2017-07-28,2472.0985370000003
2017-07-31,2470.300025
2017-08-01,2476.3472100000004
2017-08-02,2477.568097
2017-08-03,2472.157628
2017-08-04,2476.830997
2017-08-07,2480.912021
2017-08-08,2474.918841
2017-08-09,2474.01708
2017-08-10,2438.20971
2017-08-11,2441.320241
2017-08-14,2465.8358120000003
2017-08-15,2464.609993
2017-08-16,2468.10726
2017-08-17,2430.0078780000003
2017-08-18,2425.55217
2017-08-21,2428.3679859999997
2017-08-22,2452.510273
2017-08-23,2444.043245
2017-08-24,2438.96812
2017-08-25,2443.045798
2017-08-28,2444.240315
2017-08-29,2446.2955239999997
2017-08-30,2457.5858120000003
2017-08-31,2471.650208
2017-09-01,2476.552389
2017-09-04,2476.552389
2017-09-05,2457.849871
2017-09-06,2465.543623
2017-09-07,2465.102136
2017-09-08,2461.433644
2017-09-11,2488.1079649999997
2017-09-12,2496.48362
2017-09-13,2498.3708149999998
2017-09-14,2495.619154
2017-09-15,2500.225858
2017-09-18,2503.8695559999996
2017-09-19,2506.647935
2017-09-20,2508.236048
2017-09-21,2500.602617
2017-09-22,2502.222225
2017-09-25,2496.66059
2017-09-26,2496.840894
2017-09-27,2507.0432809999998
2017-09-28,2510.0619920000004
2017-09-29,2519.359672
2017-10-02,2529.115299
2017-10-03,2534.579683
2017-10-04,2537.74124
2017-10-05,2552.0653989999996
2017-10-06,2549.331509
2017-10-09,2544.728577
2017-10-10,2550.642433
2017-10-11,2555.240789
2017-10-12,2550.933009
2017-10-13,2553.169373
2017-10-16,2557.639738
2017-10-17,2559.356311
2017-10-18,2561.2644530000002
2017-10-19,2562.103755
2017-10-20,2575.205878
2017-10-23,2564.9785239999997
2017-10-24,2569.1342600000003
2017-10-25,2557.150985
2017-10-26,2560.399195
2017-10-27,2581.065703
2017-10-30,2572.833603
2017-10-31,2575.26383
2017-11-01,2579.35585
2017-11-02,2579.851652
2017-11-03,2587.836057
2017-11-06,2591.128442
2017-11-07,2590.641757
2017-11-08,2594.375209
2017-11-09,2584.6212739999996
2017-11-10,2582.300039
2017-11-13,2584.844826
2017-11-14,2578.871824
2017-11-15,2564.62051
2017-11-16,2585.643164
2017-11-17,2578.854324
2017-11-20,2582.141589
2017-11-21,2599.029193
2017-11-22,2597.0772030000003
2017-11-23,2597.0772030000003
2017-11-24,2602.424708
2017-11-27,2601.423891
2017-11-28,2627.044025
2017-11-29,2626.066195
2017-11-30,2647.5799269999998
2017-12-01,2642.215765
2017-12-04,2639.4370480000002
2017-12-05,2629.5708449999997
2017-12-06,2629.2669140000003
2017-12-07,2636.976494
2017-12-08,2651.5009999999997
2017-12-11,2659.98965
2017-12-12,2664.105729
2017-12-13,2662.845188
2017-12-14,2652.012444
2017-12-15,2675.807981
2017-12-18,2690.1582510000003
2017-12-19,2681.473629
2017-12-20,2679.248085
2017-12-21,2684.569176
2017-12-22,2683.337274
2017-12-25,2683.337274
2017-12-26,2680.504486
2017-12-27,2682.619923
2017-12-28,2687.537829
2017-12-29,2673.610523
2018-01-01,2673.610523
2018-01-02,2695.809772
2018-01-03,2713.061006
2018-01-04,2723.9925949999997
2018-01-05,2743.147773
2018-01-08,2747.710233
2018-01-09,2751.285249
2018-01-10,2748.22549
2018-01-11,2767.5581420000003
2018-01-12,2786.244143
2018-01-15,2786.244143
2018-01-16,2776.420024
2018-01-17,2802.555574
2018-01-18,2798.030257
2018-01-19,2810.302683
2018-01-22,2832.9741
2018-01-23,2839.130362
2018-01-24,2837.544008
2018-01-25,2839.2530309999997
2018-01-26,2872.867839
2018-01-29,2853.528411
